fountain_id,park_id,park_cpd_id,park_name,location,location_description,type,is_bottle_filler,status,remediation_plan,remediated,latest_result_ppb,tested_2025,ever_elevated,max_lead_ever_ppb,lat,lng
0242-03-02,131,242,Hayes,Hayes #3 - Low,"EAST SIDE, AT 84TH STREET, ON PATH",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0242-03-BF,131,242,Hayes,Hayes #3 - Bottle Filler,"EAST SIDE, AT 84TH STREET, ON PATH",outdoor,1,ON,Remain,0,2.0,1,0,2.0,,
0242-04-01,131,242,Hayes,Hallway Near Lobby,,indoor,0,ON,Fix/Replace LSL,0,2.0,1,0,11.8,,
0242-05-01,131,242,Hayes,Fitness Center - High,,indoor,0,ON,Fix/Replace LSL,0,2.0,1,0,2.6,,
0242-05-02,131,242,Hayes,Fitness Center - Low,,indoor,0,ON,Fix/Replace LSL,0,2.0,1,0,3.3,,
0242-06-01,131,242,Hayes,Outside Men's Locker Room - High,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0242-06-02,131,242,Hayes,Outside Men's Locker Room - Low,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0242-07-01,131,242,Hayes,Pool Area - High,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0242-07-02,131,242,Hayes,Pool Area - Middle,,indoor,0,ON,Remain,0,,0,0,2.0,,
0242-07-03,131,242,Hayes,Pool Area - Low,,indoor,0,ON,Remain,0,4.7,1,0,4.7,,
0242-08-01,131,242,Hayes,Kitchen Sink,,indoor,0,ON,Remain,0,,0,0,2.0,,
0242-09-01,131,242,Hayes,Main Bld - Men's Locker Room,,indoor,0,OFF,Fix/Replace LSL,0,25.9,1,1,25.9,,
0242-10-01,131,242,Hayes,Main Bld - Women's Locker Room,,indoor,0,ON,Fix/Replace LSL,0,2.0,1,0,9.7,,
0243-01-01,132,243,Lindblom,Lindblom #1 - High,ON DAMEN AT 60TH,outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0243-01-02,132,243,Lindblom,Lindblom #1 - Low,ON DAMEN AT 60TH,outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0243-02-01,132,243,Lindblom,Lindblom #2,POOL DECK,outdoor,0,ON,Remain,0,,0,0,2.0,,
0243-03-01,132,243,Lindblom,Lindblom #3 - High,SOUTHWEST OF POOL FENCE ON PATH,outdoor,0,ON,Remain,1,,0,0,,,
0243-03-02,132,243,Lindblom,Lindblom #3 - Low,SOUTHWEST OF POOL FENCE ON PATH,outdoor,0,ON,Remain,0,,0,0,,,
0243-03-BF,132,243,Lindblom,Lindblom #3 - BF,SOUTHWEST OF POOL FENCE ON PATH,outdoor,1,ON,Remain,0,,0,0,,,
0243-04-01,132,243,Lindblom,Lobby - High,,indoor,0,ON,Remain,1,2.0,1,0,2.0,,
0243-04-BF,132,243,Lindblom,Lobby - Bottle Filler,,indoor,1,ON,Remain,0,2.0,1,0,2.0,,
0243-05-01,132,243,Lindblom,Lobby Hallway,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0244-01-01,133,244,Gately,Gately #1 - High,"ON PATH, CENTER-WEST",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0244-01-02,133,244,Gately,Gately #1 - Low,"ON PATH, CENTER-WEST",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0244-01-BF,133,244,Gately,Gately #1 - BF,"ON PATH, CENTER-WEST",outdoor,1,ON,Remain,1,2.0,1,0,2.0,,
0244-02-01,133,244,Gately,Gately #2 - High,"BASKETBALL COURT, NORTHWEST CORNER OF STADIUM",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0244-02-02,133,244,Gately,Gately #2 - Low,"BASKETBALL COURT, NORTHWEST CORNER OF STADIUM",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0244-02-BF,133,244,Gately,Gately #2 - BF,"BASKETBALL COURT, NORTHWEST CORNER OF STADIUM",outdoor,1,ON,Remain,1,2.0,1,0,2.0,,
0244-03-01,133,244,Gately,Main Lobby - High,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0244-03-BF,133,244,Gately,Main Lobby - Bottle Filler,,indoor,1,ON,Remain,0,2.0,1,0,2.0,,
0244-04-01,133,244,Gately,Locker Room - High,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0244-04-02,133,244,Gately,Locker Room - Low,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0244-04-BF,133,244,Gately,Locker Room - Bottle Filler,,indoor,1,ON,Remain,0,2.0,1,0,2.0,,
0244-05-01,133,244,Gately,Mens Washroom - High,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0244-05-02,133,244,Gately,Mens Washroom - Low,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0244-05-BF,133,244,Gately,Mens Washroom - Bottle Filler,,indoor,1,ON,Remain,0,2.0,1,0,2.0,,
0244-06-01,133,244,Gately,2nd Floor Track & Field - High,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0244-06-02,133,244,Gately,2nd Floor Track & Field - Low,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0244-06-BF,133,244,Gately,2nd Floor Track & Field - BF,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0245-01-01,134,245,West Lawn,West Lawn #1 - High,PLAYGROUND,outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,3.0,,
0245-01-02,134,245,West Lawn,West Lawn #1 - Middle,PLAYGROUND,outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,3.3,,
0245-01-03,134,245,West Lawn,West Lawn #1 - Low,PLAYGROUND,outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.8,,
0245-02-01,134,245,West Lawn,West Lawn #2 - High,NEAR LANDSCAPE BUILDING,outdoor,0,ON,Remain,1,2.0,1,0,3.9,,
0245-02-02,134,245,West Lawn,West Lawn #2 - Low,NEAR LANDSCAPE BUILDING,outdoor,0,ON,Remain,0,2.0,1,0,3.5,,
0245-03-01,134,245,West Lawn,West Lawn #3 - High,BY SPRAYPOOL,outdoor,0,ON,Remain,1,2.0,1,0,2.0,,
0245-03-02,134,245,West Lawn,West Lawn #3 - Low,BY SPRAYPOOL,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0245-04-01,134,245,West Lawn,West Lawn #4 - High,SOUTHEAST CORNER ON MARQUETTE,outdoor,0,ON,Remain,1,2.0,1,0,2.0,,
0245-04-02,134,245,West Lawn,West Lawn #4 - Low,SOUTHEAST CORNER ON MARQUETTE,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0245-05-01,134,245,West Lawn,West Lawn #5 - High,"SOUTHWEST CORNER, ON KILDARE",outdoor,0,ON,Remain,1,2.0,1,0,2.0,,
0245-05-02,134,245,West Lawn,West Lawn #5 - Low,"SOUTHWEST CORNER, ON KILDARE",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0245-06-01,134,245,West Lawn,West Lawn #6 - High,NEAR DOG PARK,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0245-06-02,134,245,West Lawn,West Lawn #6 - Low,NEAR DOG PARK,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0245-07-01,134,245,West Lawn,Men's Locker Room - High,,indoor,0,OFF,Fix/Replace LSL,0,,0,1,24.3,,
0245-07-02,134,245,West Lawn,Men's Locker Room - Low,,indoor,0,OFF,Fix/Replace LSL,0,,0,1,24.7,,
0245-08-01,134,245,West Lawn,Women's Locker Room - High,,indoor,0,OFF,Fix/Replace LSL,0,,0,0,6.3,,
0245-08-02,134,245,West Lawn,Women's Locker Room - Low,,indoor,0,OFF,Fix/Replace LSL,0,,0,1,85.9,,
0245-09-01,134,245,West Lawn,Kitchen Sink,,indoor,0,ON,Remain,1,35.4,1,1,35.4,,
0245-10-01,134,245,West Lawn,Hallway by Kitchen - High,,indoor,0,ON,Fix/Replace LSL,0,2.0,1,0,4.6,,
0245-10-02,134,245,West Lawn,Hallway by Kitchen - Low,,indoor,0,ON,Fix/Replace LSL,0,2.0,1,0,4.0,,
0246-01-01,135,246,Touhy,Touhy #1 - High,"NORTH OF FIELDHOUSE, NEAR PLAYGROUND",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0246-01-02,135,246,Touhy,Touhy #1 - Middle,"NORTH OF FIELDHOUSE, NEAR PLAYGROUND",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0246-01-03,135,246,Touhy,Touhy #1 - Low,"NORTH OF FIELDHOUSE, NEAR PLAYGROUND",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0246-04-01,135,246,Touhy,Touhy-Game Room,,indoor,0,ON,Fix/Replace LSL,0,,0,0,2.1,,
0246-05-01,135,246,Touhy,Kitchen Sink,,indoor,0,ON,Fix/Replace LSL,0,2.4,1,0,2.4,,
0247-01-01,136,247,Pasteur,Pasteur #1,"NORTHWEST CORNER, AT 57TH AND KOSTNER",outdoor,0,OFF,Fix/Replace LSL,0,3.4,1,1,3830.0,,
0247-02-01,136,247,Pasteur,Pasteur #2 - High,"SOUTH OF FIELDHOUSE, ON PATH",outdoor,0,ON,Remain,1,2.0,1,0,2.0,,
0247-02-02,136,247,Pasteur,Pasteur #2 - Low,"SOUTH OF FIELDHOUSE, ON PATH",outdoor,0,ON,Remain,0,,0,0,2.0,,
0247-02-BF,136,247,Pasteur,Pasteur #2 - Bottle Filler,"SOUTH OF FIELDHOUSE, ON PATH",outdoor,1,ON,Remain,0,2.0,1,0,2.0,,
0247-03-01,136,247,Pasteur,Pasteur-Club Room,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0248-02-01,137,248,Rowan,Rowan #2 - High,"BEHIND NORTHEAST DIAMOND, ON PATH",outdoor,0,ON,Remain,1,,0,0,2.0,,
0248-02-02,137,248,Rowan,Rowan #2 - Low,"BEHIND NORTHEAST DIAMOND, ON PATH",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0248-02-BF,137,248,Rowan,Rowan #2 - BF,"BEHIND NORTHEAST DIAMOND, ON PATH",outdoor,1,ON,Remain,0,2.0,1,0,2.0,,
0248-03-01,137,248,Rowan,Rowan #3 - High,"NORTH SIDE OF FIELDHOUSE, ON PATH",outdoor,0,ON,Remain,1,2.0,1,0,2.0,,
0248-03-02,137,248,Rowan,Rowan #3 - Low,"NORTH SIDE OF FIELDHOUSE, ON PATH",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0248-04-01,137,248,Rowan,By East Gym Doors,,indoor,0,ON,Fix/Replace LSL,0,2.0,1,0,4.1,,
0248-05-01,137,248,Rowan,By West Gym Doors,,indoor,0,ON,Fix/Replace LSL,0,2.0,1,0,2.6,,
0248-06-01,137,248,Rowan,Kitchen Sink,,indoor,0,ON,Fix/Replace LSL,0,2.0,1,0,3.7,,
0249-01-01,138,249,West Chatham,West Chatham #1,NORTH OF FIELDHOUSE ON PATH,outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.4,,
0249-02-01,138,249,West Chatham,West Chatham #2 - High,SPRAYPOOL,outdoor,0,ON,Remain,1,2.0,1,0,2.0,,
0249-02-02,138,249,West Chatham,West Chatham #2 - Low,SPRAYPOOL,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0249-03-01,138,249,West Chatham,Lobby,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0249-04-01,138,249,West Chatham,Kitchen Sink,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0250-01-01,139,250,Archer,Archer #1 - High,"On Kilbourn, southwest of northwest diamond",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0250-01-02,139,250,Archer,Archer #1 - Low,"On Kilbourn, southwest of northwest diamond",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0250-02-01,139,250,Archer,Archer #2 - High,North of parking lot,outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0250-02-02,139,250,Archer,Archer #2 - Low,North of parking lot,outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0250-03-01,139,250,Archer,Archer #3 - High,"East side of park, between southeast diamond and playground, at 49th",outdoor,0,ON,Remain,1,2.0,1,0,2.0,,
0250-03-02,139,250,Archer,Archer #3 - Middle,"East side of park, between southeast diamond and playground, at 49th",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0250-03-03,139,250,Archer,Archer #3 - Low,"East side of park, between southeast diamond and playground, at 49th",outdoor,0,ON,Remain,0,2.0,1,0,3.1,,
0250-05-01,139,250,Archer,Archer-Men's Restroom,,indoor,0,OFF,Fix/Replace LSL,0,,0,0,6.5,,
0250-06-01,139,250,Archer,Archer-Women's Restroom,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0250-07-01,139,250,Archer,Archer-Main Lobby,,indoor,0,ON,Fix/Replace LSL,0,2.0,1,0,4.1,,
0250-08-01,139,250,Archer,Archer-Kitchen Sink,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0251-01-01,140,251,Mount Greenwood,Mount Greenwood #1 - High,POOL DECK,outdoor,0,ON,Remain,1,2.0,1,0,4.5,,
0251-01-02,140,251,Mount Greenwood,Mount Greenwood #1 - Low,POOL DECK,outdoor,0,ON,Remain,0,2.6,1,0,3.6,,
0251-01-BF,140,251,Mount Greenwood,Mount Greenwood #1 - Bottle Filler,POOL DECK,outdoor,1,ON,Remain,0,2.1,1,0,2.1,,
0251-02-01,140,251,Mount Greenwood,Mount Greenwood #2 - High,SOUTH OF PLAYGROUND,outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0251-02-02,140,251,Mount Greenwood,Mount Greenwood #2 - Middle,SOUTH OF PLAYGROUND,outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.6,,
0251-02-03,140,251,Mount Greenwood,Mount Greenwood #2 - Low,SOUTH OF PLAYGROUND,outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.3,,
0251-03-01,140,251,Mount Greenwood,Mount Greenwood #3 - High,SOUTHEAST OF TENNIS COURTS,outdoor,0,ON,Remain,1,2.0,1,1,933.0,,
0251-03-02,140,251,Mount Greenwood,Mount Greenwood #3 - Low,SOUTHEAST OF TENNIS COURTS,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0251-03-BF,140,251,Mount Greenwood,Mount Greenwood #3 - Bottle Filler,SOUTHEAST OF TENNIS COURTS,outdoor,1,ON,Remain,0,2.0,1,0,2.0,,
0251-04-01,140,251,Mount Greenwood,Mount Greenwood #4 - High,"SOUTH END OF PARK, OFF 112TH",outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0251-04-02,140,251,Mount Greenwood,Mount Greenwood #4 - Low,"SOUTH END OF PARK, OFF 112TH",outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0251-05-01,140,251,Mount Greenwood,Mount Greenwood-Main Hallway,,indoor,0,ON,Fix/Replace LSL,0,2.0,1,0,2.0,,
0251-05-02,140,251,Mount Greenwood,Mount Greenwood #5 - Low,"WEST SIDE OF PARK, NEAR BASEBALL FIELDS",outdoor,0,ON,Remain,0,,0,0,2.0,,
0251-06-01,140,251,Mount Greenwood,Mount Greenwood-Women's Locker Room,,indoor,0,OFF,Fix/Replace LSL,0,21.3,1,1,21.3,,
0251-07-01,140,251,Mount Greenwood,Landscape - Bubbler,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0251-07-BF,140,251,Mount Greenwood,Landscape - BF,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0251-08-01,140,251,Mount Greenwood,Mount Greenwood-Kitchen Sink,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0254-01-01,141,254,Beverly,Beverly #1 - High,MAPLEWOOD AND 101ST PLACE,outdoor,0,ON,Remain,1,2.0,1,0,2.0,,
0254-01-02,141,254,Beverly,Beverly #1 - Low,MAPLEWOOD AND 101ST PLACE,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0254-01-BF,141,254,Beverly,Beverly #1 - Bottle Filler,MAPLEWOOD AND 101ST PLACE,outdoor,1,ON,Remain,0,2.0,1,0,2.0,,
0254-02-01,141,254,Beverly,Beverly #2 - High,SOUTH OF FIELDHOUSE ON WALKING PATH,outdoor,0,CONT,Remain,0,2.0,1,0,2.0,,
0254-02-02,141,254,Beverly,Beverly #2 - Low,SOUTH OF FIELDHOUSE ON WALKING PATH,outdoor,0,CONT,Remain,0,2.0,1,0,2.0,,
0254-02-03,141,254,Beverly,Beverly #2 - Dog,SOUTH OF FIELDHOUSE ON WALKING PATH,outdoor,0,CONT,Remain,0,,0,0,2.0,,
0254-03-01,141,254,Beverly,Beverly #3 - High,ON CENTRAL PATH FROM 103RD,outdoor,0,ON,Remain,1,2.0,1,0,2.0,,
0254-03-02,141,254,Beverly,Beverly #3 - Low,ON CENTRAL PATH FROM 103RD,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0254-04-01,141,254,Beverly,Beverly-Kitchen Sink,,indoor,0,OFF,Fix/Replace LSL,0,,0,0,2.0,,
0255-01-01,142,255,Carver,Carver #1 - High,"NEAR PLAYGROUND, WEST SIDE OF BUILDING, NORTH END OF POOL DECK",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0255-01-02,142,255,Carver,Carver #1 - Low,"NEAR PLAYGROUND, WEST SIDE OF BUILDING, NORTH END OF POOL DECK",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0255-02-01,142,255,Carver,Carver #2,SOUTHWEST CORNER OF POOL DECK,outdoor,0,ON,Remain,0,,0,0,2.0,,
0255-04-01,142,255,Carver,Carver #4,"AT NORTHEAST PARK ENTRANCE, NEAR 133RD AND ELLIS",outdoor,0,OFF,Fix/Replace LSL,0,,0,1,148.0,,
0255-05-01,142,255,Carver,Main Hallway - Bubbler,,indoor,0,ON,Fix/Replace LSL,0,2.0,1,0,5.3,,
0255-05-BF,142,255,Carver,Main Hallway - Bottle Filler,,indoor,1,ON,Fix/Replace LSL,0,2.0,1,0,2.0,,
0255-06-01,142,255,Carver,Between Locker Rooms,,indoor,0,OFF,Fix/Replace LSL,0,,0,1,79.6,,
0255-07-01,142,255,Carver,Pool Deck - Bubbler,,indoor,0,ON,Remain,1,2.0,1,0,2.0,,
0255-07-BF,142,255,Carver,Pool Deck - Bottle Filler,,indoor,1,ON,Remain,0,2.0,1,0,2.0,,
0255-08-01,142,255,Carver,Kitchen Sink,,indoor,0,ON,Fix/Replace LSL,0,2.0,1,0,2.0,,
0255-09-01,142,255,Carver,Teen Center Kitchen Sink,,indoor,0,OFF,Fix/Replace LSL,0,158.0,1,1,158.0,,
0256-01-01,143,256,Merrimac,Merrimac #1 - High,East side of fieldhouse,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0256-01-02,143,256,Merrimac,Merrimac #1 - Low,East side of fieldhouse,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0256-02-01,143,256,Merrimac,Merrimac #2 - High,"West of driveway, on path",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0256-02-02,143,256,Merrimac,Merrimac #2 - Middle,"West of driveway, on path",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0256-02-03,143,256,Merrimac,Merrimac #2 - Low,"West of driveway, on path",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0256-03-01,143,256,Merrimac,Merrimac #3 - High,"East-center of park, on path",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0256-03-02,143,256,Merrimac,Merrimac #3 - Low,"East-center of park, on path",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0256-04-01,143,256,Merrimac,Hall Near Lobby,,indoor,0,ON,Fix/Replace LSL,0,2.0,1,0,2.0,,
0256-05-01,143,256,Merrimac,Hall Furthest From Lobby,,indoor,0,OFF,Fix/Replace LSL,0,7.4,1,0,7.4,,
0256-06-01,143,256,Merrimac,Lobby - High,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0256-06-02,143,256,Merrimac,Lobby - Low,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0256-07-01,143,256,Merrimac,Kitchen Sink,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0257-02-01,144,257,Wildwood,Wildwood #2 - High,"Near playground, on path",outdoor,0,ON,Remain,1,2.0,1,0,2.0,,
0257-02-02,144,257,Wildwood,Wildwood #2 - Low,"Near playground, on path",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0257-02-BF,144,257,Wildwood,Wildwood #2 - BF,"Near playground, on path",outdoor,1,ON,Remain,0,2.0,1,0,2.0,,
0258-02-01,145,258,Dunham,Dunham #2 - High,East path on Giddings,outdoor,0,ON,Remain,1,2.0,1,0,9.4,,
0258-02-02,145,258,Dunham,Dunham #2 - Low,East path on Giddings,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0258-02-BF,145,258,Dunham,Dunham #2 - BF,East path on Giddings,outdoor,1,ON,Remain,0,2.0,1,0,2.6,,
0258-03-01,145,258,Dunham,Dunham #3 - High,In playground,outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0258-03-02,145,258,Dunham,Dunham #3 - Middle,In playground,outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0258-03-03,145,258,Dunham,Dunham #3 - Low,In playground,outdoor,0,CONT,Fix/Replace LSL,0,,0,0,2.0,,
0258-04-01,145,258,Dunham,Main Hall South,,indoor,0,ON,Fix/Replace LSL,0,2.0,1,0,2.0,,
0258-05-01,145,258,Dunham,Women's Locker Room,,indoor,0,OFF,Fix/Replace LSL,0,109.0,1,1,109.0,,
0258-06-01,145,258,Dunham,Men's Locker Room,,indoor,0,OFF,Fix/Replace LSL,0,,0,1,40.0,,
0258-07-01,145,258,Dunham,Kitchen Sink,,indoor,0,OFF,Fix/Replace LSL,0,11.6,1,0,11.6,,
0259-01-01,146,259,Abbott,Abbott #1 - High,"In front of comfort station on 95th Street, North end of park.",outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0259-01-02,146,259,Abbott,Abbott #1 - Low,"In front of comfort station on 95th Street, North end of park.",outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0259-02-01,146,259,Abbott,Abbott #2,Southeast corner of pool deck,outdoor,0,ON,Remain,1,2.0,1,0,2.0,,
0259-03-01,146,259,Abbott,Abbott #3 - High,30 feet off South run of center walks track,outdoor,0,CONT,Remain,1,2.0,1,0,14.6,,
0259-03-02,146,259,Abbott,Abbott #3 - Low,30 feet off South run of center walks track,outdoor,0,CONT,Remain,0,2.0,1,0,2.9,,
0259-03-BF,146,259,Abbott,Abbott #3 - Bottle Filler,30 feet off South run of center walks track,outdoor,1,CONT,Remain,0,2.0,1,0,2.5,,
0259-05-01,146,259,Abbott,Senior Center - Fitness Center - High,,indoor,0,ON,Fix/Replace LSL,0,2.0,1,0,10.7,,
0259-05-02,146,259,Abbott,Senior Center - Fitness Center - Low,,indoor,0,ON,Fix/Replace LSL,0,2.0,1,0,8.9,,
0259-06-01,146,259,Abbott,Main Lobby,,indoor,0,ON,Fix/Replace LSL,0,2.0,1,0,10.1,,
0259-07-01,146,259,Abbott,Kitchen Sink,,indoor,0,ON,Fix/Replace LSL,0,2.0,1,0,13.7,,
0260-01-01,147,260,Kelly,Kelly #1 - High,"Near 41st entrance, next to field house",outdoor,0,ON,Remain,1,2.0,1,0,2.0,,
0260-01-02,147,260,Kelly,Kelly #1 - Low,"Near 41st entrance, next to field house",outdoor,0,ON,Remain,0,,0,0,2.0,,
0260-01-BF,147,260,Kelly,Kelly #1 - Bottle Filler,"Near 41st entrance, next to field house",outdoor,1,ON,Remain,0,2.0,1,0,2.0,,
0260-02-01,147,260,Kelly,Kelly #2 - High,"Northwest corner of park, on California",outdoor,0,OFF,Remove,0,2.0,1,0,2.0,,
0260-02-02,147,260,Kelly,Kelly #2 - Low,"Northwest corner of park, on California",outdoor,0,OFF,Remove,0,2.0,1,0,2.0,,
0260-03-01,147,260,Kelly,Kelly #3 - High,"South side of park, at Fairfield entrance",outdoor,0,ON,Remain,1,,0,0,12.5,,
0260-03-02,147,260,Kelly,Kelly #3 - Low,"South side of park, at Fairfield entrance",outdoor,0,ON,Remain,0,,0,1,15.2,,
0261-01-01,148,261,Williams,Williams #1 - High,In front of fieldhouse,outdoor,0,ON,Remain,1,2.0,1,0,2.0,,
0261-01-02,148,261,Williams,Williams #1 - Middle,In front of fieldhouse,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0261-01-03,148,261,Williams,Williams #1 - Low,In front of fieldhouse,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0261-02-01,148,261,Williams,Williams #2 - High,"On Dearborn, north side of street, center-south of park",outdoor,0,ON,Remain,1,2.0,1,0,2.0,,
0261-02-02,148,261,Williams,Williams #2 - Middle,"On Dearborn, north side of street, center-south of park",outdoor,0,ON,Remain,0,,0,0,2.0,,
0261-02-03,148,261,Williams,Williams #2 - Low,"On Dearborn, north side of street, center-south of park",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0261-03-01,148,261,Williams,Lobby - High,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0261-03-02,148,261,Williams,Lobby - Low,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0261-03-BF,148,261,Williams,Lobby - Bottle Filler,,indoor,1,ON,Remain,0,2.0,1,0,2.0,,
0264-02-01,149,264,Bogan,Bogan #2,"BEHIND HOME PLATE OF SOUTHERNMOST DIAMOND, ON PATH",outdoor,0,ON,Remain,1,,0,0,2.0,,
0264-03-01,149,264,Bogan,Bogan #3 - High,NEAR PLAYLOT,outdoor,0,CONT,Fix/Replace LSL,0,,0,0,2.0,,
0264-03-02,149,264,Bogan,Bogan #3 - Low,NEAR PLAYLOT,outdoor,0,CONT,Fix/Replace LSL,0,,0,0,2.0,,
0264-04-01,149,264,Bogan,Outside Office,,indoor,0,ON,Remain,1,,0,1,16.8,,
0264-05-01,149,264,Bogan,Kitchen Sink,,indoor,0,ON,Fix/Replace LSL,0,,0,0,7.7,,
0265-01-01,150,265,Scottsdale,Scottsdale #1,NORTHEAST CORNER OF FIELDHOUSE,outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0265-02-01,150,265,Scottsdale,Hallway Outside Gym,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0265-03-01,150,265,Scottsdale,2nd Floor,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0265-04-01,150,265,Scottsdale,Kitchen Sink,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0267-01-01,151,267,Dunbar,Dunbar #1 - High ,Northwest corner of park,outdoor,0,ON,Remain,1,2.0,1,0,2.0,,
0267-01-02,151,267,Dunbar,Dunbar #1 - Low,Northwest corner of park,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0267-03-01,151,267,Dunbar,Dunbar #3 - High,Northwest corner of basketball court,outdoor,0,ON,Remain,1,2.0,1,0,2.0,,
0267-03-02,151,267,Dunbar,Dunbar #3 - Low,Northwest corner of basketball court,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0267-03-BF,151,267,Dunbar,Dunbar #3 - BF,Northwest corner of basketball court,outdoor,1,ON,Remain,0,,0,0,2.0,,
0267-04-01,151,267,Dunbar,Dunbar #4 - High,"On running track, southeast corner of park",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0267-04-02,151,267,Dunbar,Dunbar #4 - Middle,"On running track, southeast corner of park",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0267-04-03,151,267,Dunbar,Dunbar #4 - Low,"On running track, southeast corner of park",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
